Species,Longitude,Latitude
Pistia stratiotes,10.798993,45.167343
Pistia stratiotes,-89.473255,13.784779
Pistia stratiotes,-80.198311,33.008686
Pistia stratiotes,121.550731,24.902221
Pistia stratiotes,-95.33139,29.734444
Pistia stratiotes,120.210861,23566
Pistia stratiotes,152.734644,-26.58945
Pistia stratiotes,-122.20343,47.511105
Pistia stratiotes,-72.565287,-7.755195
Pistia stratiotes,121.852165,25.125149
Pistia stratiotes,-74.798699,-8.792364
Pistia stratiotes,-58.804558,-33.500718
Pistia stratiotes,-89.610556,20.419444
Pistia stratiotes,31.178188,-25.499297
Pistia stratiotes,151.258619,-23.853564
Pistia stratiotes,-73.88997,40.891328
Pistia stratiotes,-95.079524,29.592363
Pistia stratiotes,129.247064,35.858398
Pistia stratiotes,-84.715904,39.192993
Pistia stratiotes,-89.499532,21.079305
Pistia stratiotes,-80.000011,40.287913
Pistia stratiotes,47.006999,42.745092
Pistia stratiotes,-60.187891,-3.287091
Pistia stratiotes,-89.558036,14.349098
Pistia stratiotes,-90.056669,13.751569
Pistia stratiotes,-89.484448,17.916021
Pistia stratiotes,-114.5561,32.7892
Pistia stratiotes,149.766924,-24.156472
Pistia stratiotes,152.584402,-27.08174
Pistia stratiotes,152.917731,-26.748408
Pistia stratiotes,153.109387,-26.473403
Pistia stratiotes,116.34,26.32
Pistia stratiotes,116.58,23.33
Pistia stratiotes,120.17,30.27
Pistia stratiotes,109.4,29.49
Pistia stratiotes,111.13,29.42
Pistia stratiotes,117.47,26.72
Pistia stratiotes,113.01,33.9
Pistia stratiotes,120.75,30.75
Pistia stratiotes,120.62,30.99
Pistia stratiotes,118.08,24.47
Pistia stratiotes,37.96642,55.670787
Pistia stratiotes,37.620819,55.493672
Pistia stratiotes,37.659832,55.522577
Pistia stratiotes,38.110415,55.570355
Pistia stratiotes,38.478457,55.736774
Pistia stratiotes,-36.203611,-5.8325
Pistia stratiotes,14.728233,50.070958
Pistia stratiotes,-61.505306,16.207013
Pistia stratiotes,115.371977,-8.432189
Pistia stratiotes,5.32515,50.92889
Pistia stratiotes,-76.779083,6.016472
Pistia stratiotes,-47.454167,-7.327778
Pistia stratiotes,-72.924454,-3.268769
Pistia stratiotes,-74.056316,4.641781
Pistia stratiotes,-53.366111,-33.521111
Pistia stratiotes,37.899951,-8.227228
Pistia stratiotes,80.502205,8.352975
Pistia stratiotes,80.248357,13.084622
Pistia stratiotes,-57.995298,-35.610561
Pistia stratiotes,-39.194722,-12.366667
Pistia stratiotes,-35.659167,-6.381111
Pistia stratiotes,-35.202222,-6.255833
Pistia stratiotes,-35.106667,-6.108611
Pistia stratiotes,-55.475833,-2.271944
Pistia stratiotes,-54.174444,-24.040833
Pistia stratiotes,-96.504567,19.901564
Pistia stratiotes,-99.76382,29.167938
Pistia stratiotes,-46.978255,-22.960422
Pistia stratiotes,-97.431453,25.830633
Pistia stratiotes,121.155931,24.044503
Pistia stratiotes,-80.925156,25.76112
Pistia stratiotes,-95.081556,29.533041
Pistia stratiotes,-92.715872,15.128792
Pistia stratiotes,-93.318718,45.387726
Pistia stratiotes,0.18,7
Pistia stratiotes,-74.732659,5.21493
Pistia stratiotes,-98.917463,23.983502
Pistia stratiotes,-85.568844,10.513494
Pistia stratiotes,-96.177613,19.206773
Pistia stratiotes,-40.18365,-7.488968
Pistia stratiotes,-50.0758,-29.5655
Pistia stratiotes,-61.322778,-25.150278
Pistia stratiotes,106.723046,-6.55748
Pistia stratiotes,29.361944,-3.381666
Pistia stratiotes,-81.013765,28.936023
Pistia stratiotes,-59.851069,-3.066031
Pistia stratiotes,-80.458718,26.659172
Pistia stratiotes,18.629777,-33.889822
Pistia stratiotes,-84.150353,30.283469
Pistia stratiotes,-54.585367,-25.597945
Pistia stratiotes,-58.443697,-34.676271
Pistia stratiotes,-54.964722,-20915
Pistia stratiotes,29.520233,3.751433
Pistia stratiotes,35.833355,-3.416316
Pistia stratiotes,35.265918,-16.93007
Pistia stratiotes,-56.770342,-17.357892
Pistia stratiotes,125.496649,7.091758
Pistia stratiotes,4.84322,51.18397
Pistia stratiotes,3.7717,51.03698
Pistia stratiotes,4.24174,51.08866
Pistia stratiotes,4.68382,50.86215
Pistia stratiotes,5.61671,51.14406
Pistia stratiotes,-4.133333,5.316667
Pistia stratiotes,-58.699169,-34.598418
Pistia stratiotes,-90.35376,30.298454
Pistia stratiotes,-86.814769,21.185392
Pistia stratiotes,-55.975625,-15.624719
Pistia stratiotes,-2094,43291
Pistia stratiotes,135.76106,34.66947
Pistia stratiotes,-15.693701,16.460379
Pistia stratiotes,-45.172427,-23.471971
Pistia stratiotes,-81.528419,27.956864
Pistia stratiotes,-70.446388,-3.786111
Pistia stratiotes,-90.633766,30.158228
Pistia stratiotes,-81.785537,28.022975
Pistia stratiotes,-16.220879,16.410574
Pistia stratiotes,-61.650625,-21.203996
Pistia stratiotes,5.70338,51.0816
Pistia stratiotes,-82.303881,27.861727
Pistia stratiotes,-81.064263,26.709669
Pistia stratiotes,-81.715103,30.1356
Pistia stratiotes,-74.236144,6.733589
Pistia stratiotes,120.786399,24.172575
Pistia stratiotes,-58.693993,-34.19942
Pistia stratiotes,-88.00367,14.803874
Pistia stratiotes,-81.948708,28.081339
Pistia stratiotes,-52.8731,-10.8339
Pistia stratiotes,-72.8667,3.8811
Pistia stratiotes,-58.1689,-23.2025
Pistia stratiotes,-74.14,-9.1839
Pistia stratiotes,-64.9208,-35.3869
Pistia stratiotes,-55.7933,-32.8667
Pistia stratiotes,-59,5
Pistia stratiotes,-78.1869,-1.4628
Pistia stratiotes,-70.515773,-3.910166
Pistia stratiotes,-71.856111,-3.324722
Pistia stratiotes,-64435,-16.7261
Pistia stratiotes,-65.9119,7.0758
Pistia stratiotes,-95.973775,15.839463
Pistia stratiotes,7.213459,6.245679
Pistia stratiotes,-91.5427,17.7953
Pistia stratiotes,-105278,21.5404
Pistia stratiotes,-98.3738,22.2134
Pistia stratiotes,-89.9215,18539
Pistia stratiotes,-79.65,9.16666
Pistia stratiotes,-107591,24.8034
Pistia stratiotes,-105063,19527
Pistia stratiotes,-92.0171,17.7163
Pistia stratiotes,-90.15586,16.64096
Pistia stratiotes,-92.8107,15.2069
Pistia stratiotes,-105248,19.9413
Pistia stratiotes,-100905,17.21
Pistia stratiotes,-61.158333,-14.671111
Pistia stratiotes,-57.483333,-25.666667
Pistia stratiotes,-57.589444,-18.101944
Pistia stratiotes,-89.545556,14.2675
Pistia stratiotes,-81.347054,25.995478
Pistia stratiotes,-82.056163,28.29357
Pistia stratiotes,100.612735,14.083318
Pistia stratiotes,37.714631,-2.211398
Pistia stratiotes,-98.750478,22.036707
Pistia stratiotes,-99.029167,21.842103
Pistia stratiotes,-35.162778,-8.037222
Pistia stratiotes,47.781416,-18.891582
Pistia stratiotes,6.45,52.7
Pistia stratiotes,5.75,53.2
Pistia stratiotes,4.95,51.8
Pistia stratiotes,5.15,52.35
Pistia stratiotes,5.9,51.05
Pistia stratiotes,6.05,51.15
Pistia stratiotes,6.05,51.9
Pistia stratiotes,4.6,51.8
Pistia stratiotes,5.25,52.25
Pistia stratiotes,5,51.55
Pistia stratiotes,-57917,-21467
Pistia stratiotes,-90433,17.4
Pistia stratiotes,6.05,53.05
Pistia stratiotes,4.7,51.85
Pistia stratiotes,5.15,51.45
Pistia stratiotes,3.9,51.6
Pistia stratiotes,4.2,52
Pistia stratiotes,4.75,51.95
Pistia stratiotes,4.55,52
Pistia stratiotes,5.4,51.5
Pistia stratiotes,5.75,51.7
Pistia stratiotes,5.2,52.35
Pistia stratiotes,5.35,52.2
Pistia stratiotes,4.4,51.7
Pistia stratiotes,5.8,53.15
Pistia stratiotes,4.8,52.15
Pistia stratiotes,6.15,52.65
Pistia stratiotes,5.95,51.95
Pistia stratiotes,6.05,52.45
Pistia stratiotes,4.4,52.15
Pistia stratiotes,5.2,52.05
Pistia stratiotes,4.75,52.3
Pistia stratiotes,5.75,50.95
Pistia stratiotes,6.15,52.1
Pistia stratiotes,6.55,52.95
Pistia stratiotes,4.4,52.2
Pistia stratiotes,-60.050729,-3.268442
Pistia stratiotes,-73.063555,-3.509972
Pistia stratiotes,-62.82,-17.83
Pistia stratiotes,-73.287607,-3.762169
Pistia stratiotes,37.833333,6.583333
Pistia stratiotes,37.5,12
Pistia stratiotes,38.6,7.4
Pistia stratiotes,38.416667,7
Pistia stratiotes,1.666667,6.366667
Pistia stratiotes,1.716667,6.283333
Pistia stratiotes,1.65,6.25
Pistia stratiotes,1.25,6.183333
Pistia stratiotes,1.183333,6.116667
Pistia stratiotes,1.4,6.166667
Pistia stratiotes,14.983333,13.366667
Pistia stratiotes,14.166667,13.433333
Pistia stratiotes,14.916667,13.2
Pistia stratiotes,14.35,13.333333
Pistia stratiotes,13.816667,14.116667
Pistia stratiotes,14.3,13.566667
Pistia stratiotes,15.416667,13.1
Pistia stratiotes,-15.35,15.833333
Pistia stratiotes,-15.933333,15.916667
Pistia stratiotes,-15.883333,15.916667
Pistia stratiotes,-16.416667,16.083333
Pistia stratiotes,-15.916667,15.933333
Pistia stratiotes,-16.383333,16.233333
Pistia stratiotes,-15.25,12.85
Pistia stratiotes,-16.15,16.5
Pistia stratiotes,-16.35,16.1
Pistia stratiotes,-16.3,16.416667
Pistia stratiotes,-15.983333,16.483333
Pistia stratiotes,-16.016667,16.483333
Pistia stratiotes,-15.816667,16.5
Pistia stratiotes,-16.133333,16.533333
Pistia stratiotes,-15.85,16.483333
Pistia stratiotes,-15.733333,16.383333
Pistia stratiotes,-16.416667,12.466667
Pistia stratiotes,-16.466667,14.066667
Pistia stratiotes,-16.4,16.083333
Pistia stratiotes,-14.55,14.2
Pistia stratiotes,-12.116667,13.066667
Pistia stratiotes,-16.116667,16.066667
Pistia stratiotes,5.65,15.266667
Pistia stratiotes,5.533333,13.916667
Pistia stratiotes,4.083333,15.083333
Pistia stratiotes,5.416667,14
Pistia stratiotes,5.7,15.383333
Pistia stratiotes,6.166667,14.833333
Pistia stratiotes,5.7,15.55
Pistia stratiotes,12.9,18.683333
Pistia stratiotes,12.933333,18.683333
Pistia stratiotes,12.916667,18.666667
Pistia stratiotes,9.166667,13.8
Pistia stratiotes,3.433333,12.566667
Pistia stratiotes,1.816667,13.666667
Pistia stratiotes,1.716667,13.683333
Pistia stratiotes,2.8,12.416667
Pistia stratiotes,2.033333,13.383333
Pistia stratiotes,2.066667,13.45
Pistia stratiotes,2.133333,13.5
Pistia stratiotes,2.366667,13.116667
Pistia stratiotes,1.45,14.216667
Pistia stratiotes,2.45,11.983333
Pistia stratiotes,2.4,12.15
Pistia stratiotes,2.433333,12.033333
Pistia stratiotes,2.533333,12.533333
Pistia stratiotes,13.95,12.55
Pistia stratiotes,5.8,6.283333
Pistia stratiotes,4.666667,10.633333
Pistia stratiotes,4.65,10.083333
Pistia stratiotes,10.933333,8.733333
Pistia stratiotes,5.683333,6.15
Pistia stratiotes,6.033333,6.35
Pistia stratiotes,3.766667,6.616667
Pistia stratiotes,5.466667,6.333333
Pistia stratiotes,8.866667,11.9
Pistia stratiotes,8.55,7.766667
Pistia stratiotes,4.516667,10.383333
Pistia stratiotes,4.633333,10.266667
Pistia stratiotes,-5.35,13.966667
Pistia stratiotes,-4.216667,14.516667
Pistia stratiotes,-7.216667,12.016667
Pistia stratiotes,-6.266667,13.45
Pistia stratiotes,-7.85,11.4
Pistia stratiotes,-5.016667,14.133333
Pistia stratiotes,-7.983333,12.633333
Pistia stratiotes,-7.7,12.716667
Pistia stratiotes,-0.05,16.283333
Pistia stratiotes,-4.183333,15.366667
Pistia stratiotes,-5.983333,14.216667
Pistia stratiotes,-3.95,7.05
Pistia stratiotes,-3.883333,5.4
Pistia stratiotes,-5.266667,6.816667
Pistia stratiotes,-5.583333,5.1
Pistia stratiotes,-4.033333,5.366667
Pistia stratiotes,-3.083333,5.133333
Pistia stratiotes,-5.633333,9.55
Pistia stratiotes,-3.983333,5.266667
Pistia stratiotes,-3.566667,5.366667
Pistia stratiotes,-3.166667,5.6
Pistia stratiotes,-5.3,7.85
Pistia stratiotes,-2.65,8.45
Pistia stratiotes,-3.783333,5.266667
Pistia stratiotes,-4.35,5.266667
Pistia stratiotes,21.416667,9.566667
Pistia stratiotes,14.566667,11.4
Pistia stratiotes,15.25,10.083333
Pistia stratiotes,15.25,10.116667
Pistia stratiotes,-1.4,12.633333
Pistia stratiotes,-1.6,14.05
Pistia stratiotes,-0.133333,12.133333
Pistia stratiotes,-1.55,12.416667
Pistia stratiotes,-1.3,12.033333
Pistia stratiotes,-0.5,13.316667
Pistia stratiotes,-2,11.183333
Pistia stratiotes,2.933333,11.9
Pistia stratiotes,2.383333,11.816667
Pistia stratiotes,2.733333,11.733333
Pistia stratiotes,2.4,11.933333
Pistia stratiotes,2.383333,11.65
Pistia stratiotes,2.633333,11.65
Pistia stratiotes,2.766667,11.766667
Pistia stratiotes,2.4,11.883333
Pistia stratiotes,3.016667,11.95
Pistia stratiotes,2.533333,6.583333
Pistia stratiotes,-102.866767,20.162513
Pistia stratiotes,-106.655454,24.080459
Pistia stratiotes,-81.489694,27.864409
Pistia stratiotes,102.643547,18.047466
Pistia stratiotes,-38.966667,-12.266667
Pistia stratiotes,-4.85,5.9
Pistia stratiotes,-5.01667,6225
Pistia stratiotes,-5.63333,7.68333
Pistia stratiotes,-81.712325,30.040172
Pistia stratiotes,-75.920183,42.003336
Pistia stratiotes,131,-13
Pistia stratiotes,152.5,-27.5
Pistia stratiotes,150.5,-27.5
Pistia stratiotes,149,-24
Pistia stratiotes,132341,-12.61
Pistia stratiotes,32.265389,-11.911424
Pistia stratiotes,150.404024,-23.191509
Pistia stratiotes,-73.321611,11.251028
Pistia stratiotes,-117.104743,32.899785
Pistia stratiotes,76.614936,12.283126
Pistia stratiotes,-72.45444,2.68667
Pistia stratiotes,-70.26914,5.59594
Pistia stratiotes,-71.166667,6.933333
Pistia stratiotes,-67.952892,3.925522
Pistia stratiotes,-72.756667,2.581111
Pistia stratiotes,-74.14944,3.46778
Pistia stratiotes,-71.33403,6.02222
Pistia stratiotes,-81.073054,26.285119
Pistia stratiotes,-79.513278,43.591438
Pistia stratiotes,-38.414241,-12.953885
Pistia stratiotes,-156.411131,20.783296
Pistia stratiotes,-82.027739,22.836695
Pistia stratiotes,-35.585278,-6.892222
Pistia stratiotes,-69.78,19.28
Pistia stratiotes,-80.863857,27.354584
Pistia stratiotes,-80.933675,26.754231
Pistia stratiotes,-98.440949,29.765458
Pistia stratiotes,97.659927,16.453546
Pistia stratiotes,-82.435062,22.967665
Pistia stratiotes,-66.73883,18.45197
Pistia stratiotes,-66.766067,18.473123
Pistia stratiotes,-59.27,-23.17
Pistia stratiotes,-66.558488,18375
Pistia stratiotes,-82.426842,28.003312
Pistia stratiotes,-92.782843,30.001996
Pistia stratiotes,-86.808119,38.970794
Pistia stratiotes,-81.5592,30.58154
Pistia stratiotes,-84.32515,30.53227
Pistia stratiotes,-87.44347,30.52378
Pistia stratiotes,-85.48246,30.47505
Pistia stratiotes,-84.60715,30.41921
Pistia stratiotes,-85.57089,30.32979
Pistia stratiotes,-85.88242,30.22516
Pistia stratiotes,-82.68911,30.20812
Pistia stratiotes,-82.5999,30.19274
Pistia stratiotes,-81.56988,30.17319
Pistia stratiotes,-82.40901,30.11899
Pistia stratiotes,-81.81138,30.07644
Pistia stratiotes,-82.19975,30.05793
Pistia stratiotes,-82.7439,30.03615
Pistia stratiotes,-81.56152,29.97055
Pistia stratiotes,-82.15715,29.94273
Pistia stratiotes,-82.18761,29.92744
Pistia stratiotes,-82.76199,29.90606
Pistia stratiotes,-81.84908,29.7931
Pistia stratiotes,-82.14387,29.7786
Pistia stratiotes,-82.07923,29.74594
Pistia stratiotes,-82.03815,29.59229
Pistia stratiotes,-82.05692,29.57633
Pistia stratiotes,-81.57848,29.5654
Pistia stratiotes,-81.75807,29.5516
Pistia stratiotes,-81.83739,29.53248
Pistia stratiotes,-82.98389,29.50617
Pistia stratiotes,-82.71576,29.48035
Pistia stratiotes,-81.48818,29.44435
Pistia stratiotes,-81.52002,29.42978
Pistia stratiotes,-81.43604,29.41372
Pistia stratiotes,-81.70258,29.36105
Pistia stratiotes,-81.7798,29.35567
Pistia stratiotes,-81.50397,29.33221
Pistia stratiotes,-81.92607,29.28955
Pistia stratiotes,-81.38982,29.28681
Pistia stratiotes,-81.59579,29.28554
Pistia stratiotes,-82.63493,29.27944
Pistia stratiotes,-81.86665,29.25838
Pistia stratiotes,-81.64339,29.24493
Pistia stratiotes,-81.85501,29.21905
Pistia stratiotes,-81.71248,29.18382
Pistia stratiotes,-81.62848,29.16285
Pistia stratiotes,-81.31802,29.16118
Pistia stratiotes,-81.83218,29.15409
Pistia stratiotes,-81.86037,29.14426
Pistia stratiotes,-82.41007,29.1302
Pistia stratiotes,-81.48381,29.10839
Pistia stratiotes,-82.59444,29.03043
Pistia stratiotes,-81.97725,29.01854
Pistia stratiotes,-81.62218,29.00136
Pistia stratiotes,-81.23206,28.96444
Pistia stratiotes,-81.71645,28.94849
Pistia stratiotes,-81.09453,28.92937
Pistia stratiotes,-82.55686,28.91965
Pistia stratiotes,-81.22198,28.89643
Pistia stratiotes,-81.77836,28.86773
Pistia stratiotes,-81.77329,28.82809
Pistia stratiotes,-82.00658,28.82508
Pistia stratiotes,-82.12257,28.8012
Pistia stratiotes,-82.25668,28.79897
Pistia stratiotes,-81.91678,28.77661
Pistia stratiotes,-81.66015,28.77354
Pistia stratiotes,-81.90717,28.76728
Pistia stratiotes,-82.23749,28.72799
Pistia stratiotes,-81.75594,28.72214
Pistia stratiotes,-81.39963,28.70121
Pistia stratiotes,-82.50758,28.69913
Pistia stratiotes,-81.12479,28.67972
Pistia stratiotes,-81.05096,28.66275
Pistia stratiotes,-80.90882,28.65092
Pistia stratiotes,-82.33723,28.64668
Pistia stratiotes,-81.84889,28.63336
Pistia stratiotes,-80.93504,28.63267
Pistia stratiotes,-81.81496,28.59798
Pistia stratiotes,-82.09647,28.58035
Pistia stratiotes,-81.7679,28.57448
Pistia stratiotes,-81.53625,28.5715
Pistia stratiotes,-81.86037,28.55756
Pistia stratiotes,-81.55135,28.4885
Pistia stratiotes,-82.31133,28.47911
Pistia stratiotes,-81.34907,28.46842
Pistia stratiotes,-80.83315,28.33802
Pistia stratiotes,-81.45127,28.30359
Pistia stratiotes,-81.19133,28.27814
Pistia stratiotes,-80.84962,28.2538
Pistia stratiotes,-81.98732,28.24199
Pistia stratiotes,-82.58266,28.22969
Pistia stratiotes,-81.20984,28.20996
Pistia stratiotes,-81.38158,28.20695
Pistia stratiotes,-81.64205,28.16066
Pistia stratiotes,-80.7452,28.14431
Pistia stratiotes,-81.2438,28.14094
Pistia stratiotes,-81.78035,28.13802
Pistia stratiotes,-82.7229,28.11832
Pistia stratiotes,-81.96037,28.10911
Pistia stratiotes,-80.63577,28.10809
Pistia stratiotes,-81.87543,28.09769
Pistia stratiotes,-81.70716,28.09211
Pistia stratiotes,-81.53508,28.07945
Pistia stratiotes,-81.32349,28.07736
Pistia stratiotes,-81.66228,28.07693
Pistia stratiotes,-80.77813,28.07435
Pistia stratiotes,-81.72035,28.07293
Pistia stratiotes,-82.70911,28.06357
Pistia stratiotes,-82.1869,28.03282
Pistia stratiotes,-82.59135,28.02676
Pistia stratiotes,-81.41009,28.02491
Pistia stratiotes,-81.6594,27.99648
Pistia stratiotes,-81.72124,27.99613
Pistia stratiotes,-81.77821,27.98963
Pistia stratiotes,-82.26864,27.98951
Pistia stratiotes,-82.16384,27.91447
Pistia stratiotes,-81.63725,27.91361
Pistia stratiotes,-81.26557,27.90618
Pistia stratiotes,-81.73161,27.90367
Pistia stratiotes,-81.41434,27.82126
Pistia stratiotes,-81.56698,27.81551
Pistia stratiotes,-81.66281,27.79698
Pistia stratiotes,-81.80442,27.76084
Pistia stratiotes,-80.75458,27.72943
Pistia stratiotes,-81.39645,27.69244
Pistia stratiotes,-81.51993,27.68529
Pistia stratiotes,-81.50948,27.63316
Pistia stratiotes,-81.48202,27.57741
Pistia stratiotes,-81.50631,27.56374
Pistia stratiotes,-82.30458,27.48294
Pistia stratiotes,-82.23058,27.46963
Pistia stratiotes,-81.14197,27.38394
Pistia stratiotes,-81.28271,27.37524
Pistia stratiotes,-81.36439,27.34431
Pistia stratiotes,-80.28944,27.3424
Pistia stratiotes,-81.41806,27.3248
Pistia stratiotes,-81.3834,27.32342
Pistia stratiotes,-81.84656,27.29793
Pistia stratiotes,-80.75497,27.13717
Pistia stratiotes,-81.88388,27.01616
Pistia stratiotes,-81.80056,26.95237
Pistia stratiotes,-81.14108,26.80332
Pistia stratiotes,-80.0763,26.73925
Pistia stratiotes,-81.62203,26.71911
Pistia stratiotes,-80.08022,26.48561
Pistia stratiotes,-81.49352,26.42281
Pistia stratiotes,121.154725,22.93247
Pistia stratiotes,79.858081,7.850117
Pistia stratiotes,7.631588,11.791949
Pistia stratiotes,30.826126,-30.098424
Pistia stratiotes,126.471522,36.778497
Pistia stratiotes,-99.823653,16.853109
Pistia stratiotes,-82.129469,29.69673
Pistia stratiotes,-95.15363,30.75928
Pistia stratiotes,-97.6434,29.50518
Pistia stratiotes,-97.49457,29.47124
Pistia stratiotes,-97.88304,28.10784
Pistia stratiotes,4.40484,51.28691
Pistia stratiotes,1.73221,48.99666
Pistia stratiotes,2.26793,7.045723
Pistia stratiotes,-1.608993,11.157361
Pistia stratiotes,-93.677174,16.004152
Pistia stratiotes,35.147622,-15.863704
Pistia stratiotes,35.763056,-15.512778
Pistia stratiotes,33.63576,-11.148492
Pistia stratiotes,34.51667,-13.98333
Pistia stratiotes,34.075125,-12.881302
Pistia stratiotes,34.751981,-16.260824
Pistia stratiotes,35.270833,-17.071944
Pistia stratiotes,35.05,-16.38333
Pistia stratiotes,34.774079,-16.195845
Pistia stratiotes,34.806526,-16.032126
Pistia stratiotes,-75.816666,9.05
Pistia stratiotes,-95.963731,15.826775
Pistia stratiotes,0.2,10.9
Pistia stratiotes,1.3,6.9
Pistia stratiotes,174.80025,-36.974833
Pistia stratiotes,173.258611,-35.111833
Pistia stratiotes,174.85,-36.916667
Pistia stratiotes,-93.1785,45.0525
Pistia stratiotes,-92.678807,44.6249
Pistia stratiotes,-89.545097,44.472256
Pistia stratiotes,-91.32502,43.9426
Pistia stratiotes,-91.29929,43.90499
Pistia stratiotes,-88.44318,43.79613
Pistia stratiotes,-91.20231,43.78121
Pistia stratiotes,-89.42336,43.07888
Pistia stratiotes,-85.6312,42.25654
Pistia stratiotes,-83.19674,42.08172
Pistia stratiotes,-88.0456,41.8866
Pistia stratiotes,-88.1424,41.8289
Pistia stratiotes,-88.1818,41.8036
Pistia stratiotes,-73.026232,40.833314
Pistia stratiotes,-74.40857,40.60292
Pistia stratiotes,-77073,38.5583
Pistia stratiotes,-120.47599,35.042755
Pistia stratiotes,-92.3936,34.99794
Pistia stratiotes,-94.74545,33.266896
Pistia stratiotes,-80.03464,32.96432
Pistia stratiotes,-115.48759,32.963098
Pistia stratiotes,-86.69,32.8526
Pistia stratiotes,-97.26583,32.76383
Pistia stratiotes,-83.44965,32.65134
Pistia stratiotes,-95.29226,30.90674
Pistia stratiotes,-87.535281,30.750499
Pistia stratiotes,-96.258572,30.593533
Pistia stratiotes,-88.8053,30506
Pistia stratiotes,-82.236268,30.287517
Pistia stratiotes,-82.985391,30.191684
Pistia stratiotes,-81.558723,30.13429
Pistia stratiotes,-94.01311,30.12635
Pistia stratiotes,-96.155777,30.086919
Pistia stratiotes,-92.514678,30.02616
Pistia stratiotes,-92.255073,30.00575
Pistia stratiotes,-81.64259,30.000242
Pistia stratiotes,-94.128113,29.935895
Pistia stratiotes,-94.013507,29.875215
Pistia stratiotes,-82.585951,29.875239
Pistia stratiotes,-91.092281,29.854937
Pistia stratiotes,-90.822871,29.795763
Pistia stratiotes,-90.653279,29.767395
Pistia stratiotes,-90.600128,29.731738
Pistia stratiotes,-82.832899,29.709927
Pistia stratiotes,-82.957635,29.68973
Pistia stratiotes,-98.06611,29.65377
Pistia stratiotes,-90.719535,29.59577
Pistia stratiotes,-97.9993,29.54854
Pistia stratiotes,-97.62331,29.49607
Pistia stratiotes,-82.9803,29.4888
Pistia stratiotes,-82.730237,29.309521
Pistia stratiotes,-95.49974,29.16402
Pistia stratiotes,-82.307038,28.867761
Pistia stratiotes,-81.416416,28.770067
Pistia stratiotes,-97.1662,28.7236
Pistia stratiotes,-82.496887,28.276153
Pistia stratiotes,-97.86721,28.04391
Pistia stratiotes,-80.5,27.5
Pistia stratiotes,-81.31654,27.42175
Pistia stratiotes,-81.172845,27.392262
Pistia stratiotes,-80.255862,27.132403
Pistia stratiotes,-80.823672,27.063663
Pistia stratiotes,-81.191622,26.696403
Pistia stratiotes,-81.874531,26.655072
Pistia stratiotes,-98.382516,26.17313
Pistia stratiotes,-80.206098,26.134788
Pistia stratiotes,-80.8253,25.7584
Pistia stratiotes,-80.302264,25.756427
Pistia stratiotes,-80.6237,25.7029
Pistia stratiotes,-80.6721,25624
Pistia stratiotes,-159.537964,22.03473
Pistia stratiotes,-156.993256,21.129341
Pistia stratiotes,-156.225586,20.766387
Pistia stratiotes,-64.92785,18.34485
Pistia stratiotes,-75.091791,8.343274
Pistia stratiotes,0.3,7
Pistia stratiotes,-0.1,5.666667
Pistia stratiotes,1.06,7.01
Pistia stratiotes,-93.065213,16.829683
Pistia stratiotes,-96.096268,15.774861
Pistia stratiotes,23.556797,-18.585483
Pistia stratiotes,119.505361,11.195858
Pistia stratiotes,100.469435,13.654174
Pistia stratiotes,30.925753,-29.824001
Pistia stratiotes,-103.910182,18.959722
Pistia stratiotes,37091,-7.317413
Pistia stratiotes,40.386169,-10.539659
Pistia stratiotes,30.97488,-29.89469
Pistia stratiotes,-74.24171,10.90687
Pistia stratiotes,-17.227778,14.781111
Pistia stratiotes,-16.933333,14.8
Pistia stratiotes,-13.233333,13.15
Pistia stratiotes,138.751585,-34.583808
Pistia stratiotes,176.18593,-37.728623
Pistia stratiotes,173.56898,-35.252991
Pistia stratiotes,-172.193778,-13.689111
Pistia stratiotes,22.702079,2.05893
Pistia stratiotes,18.255555,0.054166
Pistia stratiotes,18.8,-5.033333
Pistia stratiotes,12805,-5.759444
Pistia stratiotes,22.833333,-4.101944
Pistia stratiotes,12.983333,-4.983333
Pistia stratiotes,18.422499,-4.289444
Pistia stratiotes,16.233333,-2.166667
Pistia stratiotes,24.45,0.766667
Pistia stratiotes,28.633333,-9.883333
Pistia stratiotes,2.45,6.9
Pistia stratiotes,2.366667,7.416667
Pistia stratiotes,-99.062311,18.883084
Pistia stratiotes,-91.89439,18.273222
Pistia stratiotes,101.582433,3.03693
Pistia stratiotes,-97.36541,20.901978
Pistia stratiotes,-103.304093,20.199517
Pistia stratiotes,32.13506,-27.38322
Pistia stratiotes,32.5605,-27.3545
Pistia stratiotes,32.2692,-28.64177
Pistia stratiotes,32.66231,-27.50455
Pistia stratiotes,-8.211947,7.454321
Pistia stratiotes,-97.25166,15.933393
Pistia stratiotes,-104.232402,19.787622
Pistia stratiotes,33.87345,-9.766717
Pistia stratiotes,29.272467,-3.350264
Pistia stratiotes,39.026067,-5.241017
Pistia stratiotes,32.430433,-11.8622
Pistia stratiotes,32.360933,-12.0614
Pistia stratiotes,32.071583,-12.751333
Pistia stratiotes,32.071133,-12.69725
Pistia stratiotes,31.786967,-13.11615
Pistia stratiotes,31.85135,-13.052467
Pistia stratiotes,38.2608,-3.5098
Pistia stratiotes,34.043383,-11.98625
Pistia stratiotes,33.997567,-9.4755
Pistia stratiotes,40.210467,-2.2673
Pistia stratiotes,33.90465,-9.4819
Pistia stratiotes,38.9691,-8.012217
Pistia stratiotes,35.72365,-3.869767
